cusip,name,type,issuedate,maturitydate,originalface
36241LM52,783080,SP,20100801,20400815,50005000
36241LM60,783081,SP,20100801,20400815,100005000
36241LM78,783082,JP,20100901,20250815,70628173
36241LNG7,783091,SP,20100901,20400615,81379558
36241LNH5,783092,SP,20100901,20380415,11444972
36241LNJ1,783093,SP,20100901,20320215,11607069
36241LNK8,783094,SP,20100901,20340815,52505000
36241LNL6,783095,SP,20100901,20400915,100005000
36241LNN2,783097,SP,20100901,20400915,120005000
36241LNP7,783098,SP,20100901,20400815,360005000
36241LNQ5,783099,SP,20100901,20400715,500005000
36241LNR3,783100,JP,20100901,20250915,105782487
36241LNS1,783101,SP,20100901,20400815,360005000
36241LNT9,783102,SP,20100901,20400915,60005000
36241LNU6,783103,SP,20100901,20400915,60005000
36241LNV4,783104,SP,20100901,20400915,287205000
36241LNW2,783105,SP,20100901,20400415,100005000
36241LNX0,783106,SP,20100901,20360215,39761748
36241LNY8,783107,SP,20100901,20400915,90005000
36241LNZ5,783108,SP,20100901,20400815,125005000
36241LN28,783109,SP,20100901,20400815,300005000
36241LN36,783110,SP,20100901,20360415,15751540
36241LN44,783111,SP,20100901,20400920,110005000
36241LN69,783113,SP,20100901,20360315,23505000
36241LN77,783114,SP,20100901,20400915,165630125
36241LPB6,783118,SP,20101001,20401015,300005000
36241LPE0,783121,SP,20101001,20401015,700005000
36241LPF7,783122,SP,20101001,20401015,200005000
36241LPG5,783123,SP,20101001,20330415,16351241
36241LPH3,783124,JP,20101001,20251015,51235099
36241LPJ9,783125,JP,20101001,20250915,43414377
36241LPK6,783126,SP,20101001,20400915,65005000
36241LPL4,783127,SP,20101001,20401015,338480085
36241LPM2,783128,SP,20101001,20400915,50005000
36241LPN0,783129,SP,20101001,20401015,430005000
36241LPP5,783130,SP,20101001,20401020,500005000
36241LPX8,783138,SP,20101001,20390615,300005000
36241LPY6,783139,SP,20101001,20401015,300005000
36241LPZ3,783140,SP,20101001,20401015,320005000
36241LP26,783141,SP,20101001,20401015,300005000
36241LP34,783142,SP,20101001,20400515,360005000
36241LP42,783143,SP,20101001,20401015,500005000
36241LP59,783144,SP,20101001,20400915,50005000
36241LP83,783147,SP,20101001,20401015,200005000
36241LP91,783148,SP,20101101,20401015,74448251
36241LQA7,783149,SP,20101101,20401015,78235797
36241LQB5,783150,SP,20101101,20400920,79425116
36241LQD1,783152,SP,20101101,20330415,18334530
36241LQK5,783158,SP,20101101,20400820,111106815
36241LQL3,783159,SP,20101101,20400920,104205179
36241LQM1,783160,SP,20101101,20400915,164274364
36241LQN9,783161,SP,20101101,20401115,408959779
36241LQP4,783162,SP,20101101,20401020,104263222
36241LQQ2,783163,JP,20101101,20251115,20005000
36241LQR0,783164,JP,20101101,20241015,29387031
36241LQS8,783165,SP,20101101,20401115,210005000
36241LQT6,783166,SP,20101101,20401115,40005000
36241LQU3,783167,SP,20101101,20401115,120005000
36241LQV1,783168,JP,20101101,20251020,26344965
36241LQX7,783170,SP,20101101,20400915,360005000
36241LQY5,783171,SP,20101101,20401115,40005000
36241LQZ2,783172,SP,20101101,20391215,525005000
36241LQ25,783173,SP,20101101,20391215,500005000
36241LQ33,783174,SP,20101101,20401115,80005000
36241LQ41,783175,SP,20101101,20400515,300005000
36241LQ58,783176,SP,20101101,20401115,118462371
36241LQ66,783177,SP,20101101,20400915,500005000
36241LQ74,783178,SP,20101101,20401115,88151754
36241LQ82,783179,SP,20101101,20391215,105830872
36241LQ90,783180,SP,20101201,20350615,12232597
36241LRA6,783181,JP,20101201,20251115,50005000
36241LRB4,783182,JP,20101201,20241015,55479084
36241LRC2,783183,SP,20101201,20401015,80005000
36241LRD0,783184,SP,20101201,20400515,862005000
36241LRE8,783185,SP,20101201,20400920,500005000
36241LRF5,783186,SP,20101201,20400720,70005000
36241LRG3,783187,SP,20101201,20401215,160005000
36241LRH1,783188,SP,20101201,20400315,10168174
36241LRJ7,783189,SP,20101201,20400715,100005000
36241LRK4,783190,SP,20101201,20400915,504005000
36241LRL2,783191,SP,20101201,20401215,280005000
36241LRM0,783192,SP,20101201,20401020,100005000
36241LRN8,783193,SP,20101201,20401215,80005000
36241LRP3,783194,SP,20101201,20400915,51005000
36241LRQ1,783195,SP,20101201,20401220,300005000
36241LRR9,783196,SP,20101201,20401215,50005000
36241LRS7,783197,SP,20101201,20401215,80005000
36241LRT5,783198,SP,20101201,20401215,100005000
36241LRU2,783199,SP,20101201,20401215,50005000
36241LRV0,783200,SP,20101201,20401215,50005000
36241LRW8,783201,SP,20101201,20400815,10997252
36241LRX6,783202,SP,20101201,20401215,91508038
36241LRZ1,783204,SP,20110101,20400915,55233912
36241LR24,783205,SP,20110101,20400915,50005000
36241LR40,783207,SP,20110101,20400915,102256888
36241LR65,783209,JP,20110101,20260115,50005004
36241LR73,783210,SP,20110101,20410115,40005000
36241LR81,783211,SP,20110101,20410115,80005000
36241LR99,783212,SP,20110101,20401015,40005000
36241LSA5,783213,SP,20110101,20400915,99019530
36241LSB3,783214,JP,20110101,20251115,72250778
36241LSC1,783215,SP,20110101,20410115,178005000
36241LSD9,783216,SP,20110101,20401115,50005000
36241LSE7,783217,SP,20110101,20400915,102000000
36241LSG2,783219,SP,20110101,20410115,100005000
36241LSL1,783223,JP,20110101,20251215,21206274
36241LSM9,783224,SP,20110101,20401220,72123248
36241LSN7,783225,SP,20110101,20401220,97787817
36241LSP2,783226,SP,20110101,20410115,200005000
36241LSQ0,783227,SP,20110101,20400815,51005000
36241LSS6,783229,SP,20110101,20401220,114005000
36241LST4,783230,SP,20110101,20410120,99612770
36241LSU1,783231,SP,20110101,20350915,64631426
36241LSV9,783232,SP,20110101,20401020,68005000
36241LSW7,783233,SP,20110101,20400715,10057165
36241LSX5,783234,SP,20110201,20401115,200005000
36241LSY3,783235,SP,20110201,20381215,13349072
36241LSZ0,783236,SP,20110201,20331215,14269426
36241LS23,783237,SP,20110201,20410115,500005000
36241LS31,783238,SP,20110201,20410115,200005000
36241LS49,783239,JP,20110201,20250715,18539165
36241LS56,783240,SP,20110201,20410115,170005000
36241LS64,783241,JP,20110201,20250615,37308828
36241LS72,783242,JP,20110201,20260215,50476312
36241LS80,783243,JP,20110201,20250915,85102307
36241LTB2,783246,SP,20110201,20400315,11801130
36241LTC0,783247,SP,20110201,20410215,50005000
36241LTD8,783248,SP,20110201,20410215,55005000
36241LTE6,783249,SP,20110201,20410215,75005000
36241LTG1,783251,SP,20110201,20401015,24105000
36241LTH9,783252,SP,20110301,20400915,220005000
36241LTJ5,783253,JP,20110301,20250515,93660129
36241LTK2,783254,SP,20110301,20350115,73971034
36241LTL0,783255,SP,20110301,20410115,10731691
36241LTN6,783257,SP,20110301,20410315,500005000
36241LTP1,783258,JP,20110301,20260315,28390294
36241LTQ9,783259,JP,20110301,20260315,110589205
36241LTR7,783260,SP,20110301,20410215,17258288
36241LTS5,783261,SP,20110301,20410315,1250005000
36241LTT3,783262,SP,20110301,20410315,750005000
36241LTU0,783263,SP,20110301,20401215,10236847
36241LTV8,783264,SP,20110301,20400615,30865256
36241LTW6,783265,SP,20110301,20410320,369335000
36241LTX4,783266,JP,20110301,20250215,16460019
36241LTY2,783267,SP,20110301,20410315,180005000
36241LTZ9,783268,SP,20110301,20400815,10149703
36241LT22,783269,SP,20110301,20380920,17062893
36241LT30,783270,SP,20110301,20390820,19755204
36241LT48,783271,SP,20110301,20400320,28541253
36241LT55,783272,SP,20110301,20410220,50781380
36241LT63,783273,SP,20110301,20410120,229868480
36241LT71,783274,SP,20110301,20360415,37820151
36241LT89,783275,SP,20110301,20360315,59534043
36241LT97,783276,SP,20110301,20410315,370005000
36241LUA2,783277,SP,20110301,20400720,22338546
36241LUB0,783278,SP,20110301,20410220,250005000
36241LUC8,783279,SP,20110401,20390715,26225374
36241LUD6,783280,SP,20110401,20390715,28833392
36241LUE4,783281,SP,20110401,20400715,200005000
36241LUF1,783282,SP,20110401,20401215,60005000
36241LUG9,783283,SP,20110401,20410115,35005000
36241LUH7,783284,SP,20110401,20400620,27769522
36241LUJ3,783285,SP,20110401,20371120,52997345
36241LUK0,783286,SP,20110401,20401220,67695456
36241LUL8,783287,SP,20110401,20400815,10117714
36241LUM6,783288,SP,20110401,20410320,100005000
36241LUN4,783289,SP,20110401,20410415,500005000
36241LUP9,783290,SP,20110401,20410415,500005000
36241LUQ7,783291,SP,20110401,20410320,50005000
36241LUR5,783292,SP,20110401,20401215,298955896
36241LUS3,783293,SP,20110401,20410115,125005000
36241LUT1,783294,SP,20110401,20410320,105578734
36241LUU8,783295,SP,20110401,20410315,213801614
36241LUV6,783296,JP,20110401,20250115,86670836
36241LUW4,783297,SP,20110501,20410215,123407559
36241LUX2,783298,SP,20110501,20410420,200005000
36241LU79,783306,SP,20110501,20410320,50005000
36241LU87,783307,SP,20110501,20410415,1000005000
36241LU95,783308,JP,20110501,20260515,136821627
36241LVA1,783309,SP,20110501,20410420,39968307
36241LVB9,783310,SP,20110501,20390815,10005000
36241LVC7,783311,SP,20110501,20410520,100005000
36241LVD5,783312,SP,20110501,20410515,50005000
36241LVE3,783313,SP,20110501,20410215,56005000
36241LVF0,783314,SP,20110501,20401215,105005000
36241LVG8,783315,SP,20110501,20410520,100005000
36241LVH6,783316,SP,20110501,20410515,25005000
36241LVJ2,783317,SP,20110501,20410515,30005000
36241LVK9,783318,SP,20110601,20390420,66360048
36241LVL7,783319,SP,20110601,20351215,51634333
36241LVM5,783320,SP,20110601,20410315,138007069
36241LVN3,783321,SP,20110601,20401215,84834111
36241LVR4,783324,SP,20110601,20410520,200005000
36241LVT0,783326,JP,20110601,20260415,25143520
36241LVU7,783327,JP,20110601,20260615,30005000
36241LVV5,783328,SP,20110601,20410420,50005000
36241LVY9,783331,JP,20110601,20260615,60952589
36241LVZ6,783332,JP,20110601,20260615,98973872
36241LV29,783333,JP,20110601,20260520,14745049
36241LV37,783334,SP,20110601,20400315,10073838
36241LV45,783335,SP,20110601,20361215,59641508
36241LV52,783336,SP,20110601,20401115,102581147
36241LV60,783337,SP,20110601,20410520,68567443
36241LV86,783339,SP,20110601,20410520,60005000
36241LV94,783340,JP,20110601,20260615,51382238
36241LWA0,783341,SP,20110601,20410520,263799748
36241LWB8,783342,SP,20110701,20410520,100005000
36241LWC6,783343,SP,20110701,20350815,10879240
36241LWD4,783344,JP,20110701,20260715,51058410
36241LWE2,783345,JP,20110701,20260615,140779956
36241LWF9,783346,SP,20110701,20401215,10005000
36241LWG7,783347,SP,20110701,20340220,10693414
36241LWH5,783348,SP,20110701,20340220,11542495
36241LWJ1,783349,SP,20110701,20400720,20492803
36241LWK8,783350,SP,20110701,20381115,71130357
36241LWL6,783351,JP,20110701,20241215,14707501
36241LWM4,783352,SP,20110701,20410320,130005000
36241LWN2,783353,SP,20110701,20410415,840005000
36241LWP7,783354,SP,20110701,20410715,33504759
36241LWQ5,783355,SP,20110701,20400115,127889133
36241LWR3,783356,SP,20110701,20410620,24940764
36241LWT9,783358,JP,20110701,20251015,21843617
36241LWU6,783359,SP,20110701,20410520,192616089
36241LWV4,783360,SP,20110701,20410620,100005000
36241LWW2,783361,SP,20110701,20410715,50005000
36241LWX0,783362,SP,20110701,20400515,67502452
36241LWY8,783363,SP,20110701,20410215,10537365
36241LWZ5,783364,SP,20110701,20410715,104005000
36241LW28,783365,SP,20110701,20410620,183884907
36241LW36,783366,SP,20110801,20410720,200005000
36241LW44,783367,SP,20110801,20410620,51005000
36241LW51,783368,SP,20110801,20410720,200005000
36241LW85,783371,SP,20110801,20360520,42309750
36241LW93,783372,SP,20110801,20410720,200005000
36241LXA9,783373,SP,20110801,20400815,41151771
36241LXC5,783375,SP,20110801,20410815,22005000
36241LXD3,783376,SP,20110801,20410615,10149153
36241LXE1,783377,SP,20110801,20410520,600005000
36241LXF8,783378,SP,20110801,20410720,40005000
36241LXG6,783379,SP,20110801,20410815,500005000
36241LXH4,783380,JP,20110801,20260820,10028227
36241LXJ0,783381,SP,20110801,20370115,18906933
36241LXK7,783382,SP,20110801,20410715,300005000
36241LXM3,783384,SP,20110801,20410215,25005000
36241LXN1,783385,JP,20110801,20241115,10489092
36241LXP6,783386,SP,20110801,20400915,133719630
36241LXR2,783388,SP,20110801,20410815,10057549
36241LXS0,783389,SP,20110801,20390820,72150120
36241LXT8,783390,SP,20110801,20410815,113005000
36241LXU5,783391,SP,20110801,20400715,25005000
36241LXW1,783393,SP,20110801,20410220,44764471
36241LXY7,783395,SP,20110901,20390915,95016413
36241LXZ4,783396,SP,20110901,20370415,59119335
36241LX27,783397,SP,20110901,20400920,300005000
36241LX35,783398,SP,20110901,20410715,335005000
36241LX43,783399,SP,20110901,20410815,250005000
36241LX50,783400,SP,20110901,20410815,538445831
36241LX68,783401,SP,20110901,20410815,111023131
36241LX76,783402,SP,20110901,20321015,17608089
36241LX84,783403,SP,20110901,20410915,700005000
36241LX92,783404,SP,20110901,20340915,15923292
36241LYA8,783405,SP,20110901,20410915,30005000
36241LYB6,783406,SP,20110901,20400915,315005000
36241LYC4,783407,JP,20110901,20260915,113137108
36241LYE0,783409,SP,20110901,20410915,55005000
36241LYF7,783410,SP,20110901,20410815,135759131
36241LYG5,783411,SP,20110901,20410915,112096548
36241LYH3,783412,JP,20110901,20260620,19911304
36241LYK6,783414,SP,20110901,20410915,150005000
36241LYL4,783415,SP,20110901,20410815,153828429
36241LYM2,783416,SP,20110901,20410415,110086801
36241LYN0,783417,SP,20110901,20410820,36481846
36241LYP5,783418,SP,20110901,20400620,24610662
36241LYQ3,783419,JP,20110901,20260915,250005000
36241LYR1,783420,SP,20111001,20341215,55445903
36241LYS9,783421,SP,20111001,20410115,12189075
36241LYT7,783422,JP,20111001,20260815,37627919
36241LYU4,783423,JP,20111001,20260915,48052319
36241LYV2,783424,JP,20111001,20260915,32930408
36241LYW0,783425,JP,20111001,20260920,22283507
36241LYX8,783426,SP,20111001,20400915,250005000
36241LYY6,783427,JP,20111001,20260915,49675996
36241LY34,783430,SP,20111001,20400615,110574924
36241LY42,783431,JP,20111001,20260915,93773117
36241LY59,783432,SP,20111001,20400415,722013919
36241LY83,783435,SP,20111001,20400720,624690182
36241LY91,783436,SP,20111001,20411015,200005000
36241LZC3,783439,JP,20111001,20250915,50064642
36241LZE9,783441,SP,20111001,20410720,200005000
36241LZF6,783442,SP,20111001,20410920,200005000
36241LZG4,783443,SP,20111001,20400720,300005000
36241LZH2,783444,SP,20111001,20390920,22522184
36241LZJ8,783445,SP,20111001,20410320,200005000
36241LZK5,783446,JP,20111001,20261015,65005000
36241LZL3,783447,SP,20111001,20411015,600005000
36241LZM1,783448,JP,20111001,20260820,11830992
36241LZN9,783449,SP,20111001,20410920,600005000
36241LZP4,783450,JP,20111001,20261015,60938608
36241LZQ2,783451,JP,20111001,20261015,15005000
36241LZR0,783452,SP,20111001,20411015,100005000
36241LZS8,783453,JP,20111001,20261015,83605000
36241LZT6,783454,SP,20111001,20401015,1409830000
36241LZU3,783455,SP,20111001,20401215,75005000
36241LZV1,783456,SP,20111001,20411015,135005000
36241LZW9,783457,SP,20111001,20410920,400005000
36241LZX7,783458,SP,20111001,20411015,200005000
36241LZY5,783459,SP,20111001,20410920,30005000
36241LZZ2,783460,SP,20111001,20410915,10135681
36241LZ25,783461,SP,20111001,20400515,578505000
36241LZ33,783462,SP,20111001,20400720,759005000
36241LZ41,783463,SP,20111001,20411015,50005000
36241LZ58,783464,SP,20111001,20410920,300005000
36241LZ66,783465,SP,20111001,20410615,71464149
36241LZ74,783466,SP,20111001,20411015,150067268
36241LZ82,783467,SP,20111001,20411015,275005000
36241LZ90,783468,JP,20111101,20260915,27054525
36241L2A3,783469,SP,20111101,20411020,250005000
36241L2B1,783470,SP,20111101,20410220,250005000
36241L2C9,783471,SP,20111101,20411015,50005000
36241L2D7,783472,JP,20111101,20250515,17564585
36241L2E5,783473,SP,20111101,20411115,500005000
36241L2F2,783474,SP,20111101,20411015,50005000
36241L2G0,783475,SP,20111101,20410415,200005000
36241L2H8,783476,SP,20111101,20410415,100005000
36241L2J4,783477,JP,20111101,20260815,41338752
36241L2K1,783478,JP,20111101,20260720,36102415
36241L2L9,783479,SP,20111101,20411015,11633633
36241L2M7,783480,SP,20111101,20410715,75005000
36241L2N5,783481,SP,20111101,20410720,300005000
36241L2P0,783482,SP,20111101,20330915,10083686
36241L2Q8,783483,SP,20111101,20410115,10047271
36241L2R6,783484,SP,20111101,20410920,400005000
36241L2S4,783485,SP,20111201,20411115,203505004
36241L2T2,783486,JP,20111201,20261215,50005000
36241L2U9,783487,SP,20111201,20311015,65776850
36241L2V7,783488,SP,20111201,20310815,28673579
36241L2W5,783489,JP,20111201,20250615,14679333
36241L3C8,783495,SP,20111201,20361215,72406769
36241L3E4,783497,SP,20111201,20410215,34408711
36241L3F1,783498,SP,20111201,20411215,10980923
36241L3G9,783499,SP,20111201,20390615,10176709
36241L3H7,783500,SP,20111201,20400515,11640367
36241L3J3,783501,SP,20111201,20410915,297317833
36241L3Q7,783507,SP,20111201,20410715,47122349
36241L3T1,783510,SP,20111201,20400715,10005000
36241L3U8,783511,SP,20120101,20411220,300005000
36241L3V6,783512,SP,20120101,20401220,150005000
36241L3W4,783513,SP,20120101,20410920,126280000
36241L3X2,783514,JP,20120101,20261220,61747681
36241L3Y0,783515,JP,20120101,20261215,106164810
36241L3Z7,783516,SP,20120101,20401015,300005000
36241L4A1,783517,JP,20120101,20270115,149930028
36241L4B9,783518,SP,20120101,20411215,300005000
36241L4C7,783519,SP,20120101,20411020,300005000
36241L4D5,783520,SP,20120101,20420115,300005000
36241L4E3,783521,SP,20120101,20411120,300005000
36241L4F0,783522,SP,20120101,20420115,300005000
36241L4G8,783523,SP,20120201,20411220,125509821
36241L4J2,783525,SP,20120201,20311220,54396842
36241L4L7,783527,SP,20120201,20390215,98257066
36241L4M5,783528,JP,20120201,20270120,10708702
36241L4N3,783529,SP,20120201,20400415,42933893
36241L4P8,783530,SP,20120201,20411220,47124682
36241L4Q6,783531,SP,20120201,20410815,250005000
36241L4R4,783532,SP,20120201,20420215,466460591
36241L4S2,783533,SP,20120201,20420215,550005000
36241L4T0,783534,SP,20120201,20420215,56998433
36241L4U7,783535,SP,20120201,20420215,168290711
36241L4V5,783536,JP,20120301,20270220,50005000
36241L4W3,783537,SP,20120301,20370715,110353099
36241L4X1,783538,SP,20120301,20341215,99953689
36241L4Y9,783539,SP,20120301,20401020,24494255
36241L4Z6,783540,JP,20120301,20270315,50005000
36241L5A0,783541,JP,20120301,20270215,67929207
36241L5B8,783542,SP,20120301,20360515,35927526
36241L5C6,783543,SP,20120301,20420220,100005000
36241L5D4,783544,SP,20120301,20370815,18754103
36241L5E2,783545,JP,20120301,20270315,100005000
36241L5F9,783546,JP,20120301,20270315,165005000
36241L5G7,783547,SP,20120301,20411215,84005000
36241L5H5,783548,JP,20120301,20270215,93005000
36241L5J1,783549,SP,20120301,20411220,10349360
36241L5K8,783550,SP,20120301,20420315,621005000
36241L5L6,783551,SP,20120301,20401215,10005000
36241L5M4,783552,JP,20120301,20260915,91198983
