cmo,cusip,faceincmo,date
2024-151-16,38382EQX8, 1625000.00,2024-09-01
2024-151-16,38382MJZ3, 4569225.00,2024-09-01
2024-151-16,38382MMF3, 5088112.00,2024-09-01
2024-151-17,3618H0SH1, 209412.00,2024-09-01
2024-151-17,3618HTAS3, 5784800.00,2024-09-01
2024-151-17,3618HTN83, 143008.00,2024-09-01
2024-151-17,3618HTRH9, 1814666.00,2024-09-01
2024-151-17,3618HUX63, 428669.00,2024-09-01
2024-151-17,3618HWL39, 135827.00,2024-09-01
2024-151-17,3618HXK20, 1323147.00,2024-09-01
2024-151-17,3618J0JT3, 258024.00,2024-09-01
2024-151-17,3618J0RE7, 187889.00,2024-09-01
2024-151-17,3618J1LV3, 96456.00,2024-09-01
2024-151-17,3618J1LX9, 4769673.00,2024-09-01
2024-151-17,3618J1UJ0, 1190112.00,2024-09-01
2024-151-17,3618J2ST9, 11234371.00,2024-09-01
2024-151-17,3618J36Q7, 1189254.00,2024-09-01
2024-151-17,3618J6GV8, 777969.00,2024-09-01
2024-151-17,3618J6H54, 540915.00,2024-09-01
2024-151-17,3618J8D70, 7013221.00,2024-09-01
2024-151-17,3618J8GW2, 73235.00,2024-09-01
2024-151-17,3618J9BM7, 270116.00,2024-09-01
2024-151-17,3618JB3U3, 6275226.00,2024-09-01
2024-151-17,3618JB3Z2, 331314.00,2024-09-01
2024-151-17,3618JBPL9, 10006970.00,2024-09-01
2024-151-17,3618JC2T5, 532327.00,2024-09-01
2024-151-17,3618JECT0, 3196613.00,2024-09-01
2024-151-17,3618JECT0, 19804534.00,2024-09-01
2024-151-17,3618JECZ6, 64361.00,2024-09-01
2024-151-17,3618JJWE0, 2354878.00,2024-09-01
2024-151-18,3618GVKB5, 1064722.00,2024-09-01
2024-151-18,3618GVYU8, 1482456.00,2024-09-01
2024-151-18,3618GYFQ2, 1013400.00,2024-09-01
2024-151-18,3618H4HD4, 2086892.00,2024-09-01
2024-151-18,3618H62W3, 1117849.00,2024-09-01
2024-151-18,3618H7Z39, 3489246.00,2024-09-01
2024-151-18,3618H8H45, 1697620.00,2024-09-01
2024-151-18,3618H9QL5, 4234311.00,2024-09-01
2024-151-18,3618HAVT9, 1658586.00,2024-09-01
2024-151-18,3618HAYN9, 1981305.00,2024-09-01
2024-151-18,3618HBQF3, 1082914.00,2024-09-01
2024-151-18,3618HCP54, 1241887.00,2024-09-01
2024-151-18,3618HCSQ5, 4910990.00,2024-09-01
2024-151-18,3618HCTK7, 3775073.00,2024-09-01
2024-151-18,3618HE4G9, 2337000.00,2024-09-01
2024-151-18,3618HJ2D7, 4296016.00,2024-09-01
2024-151-18,3618HJ7A8, 3527925.00,2024-09-01
2024-151-18,3618HJX43, 1007500.00,2024-09-01
2024-151-18,3618HJZX7, 2383859.00,2024-09-01
2024-151-18,3618HN4R5, 1856866.00,2024-09-01
2024-151-18,3618HPS45, 13498759.00,2024-09-01
2024-151-18,3618HPSW3, 3787315.00,2024-09-01
2024-151-18,3618HUFK2, 6191324.00,2024-09-01
2024-151-18,3618HXHB4, 9182076.00,2024-09-01
2024-151-18,3618HXJG1, 13851903.00,2024-09-01
2024-151-18,3618J1WC3, 1537787.00,2024-09-01
2024-151-18,3618J3MR7, 1361999.00,2024-09-01
2024-151-18,3618J3PE3, 1395975.00,2024-09-01
2024-151-18,3618J5QU1, 1236913.00,2024-09-01
2024-151-18,3618J65M0, 2333356.00,2024-09-01
2024-151-19A,38384PBL3, 297781085.00,2024-09-01
2024-151-19B,38384PBK5, 7038462.00,2024-09-01
2024-151-20,3618GJT31, 2942722.00,2024-09-01
2024-151-20,3618GW7B8, 2506700.00,2024-09-01
2024-151-20,3618GXCZ7, 10142850.00,2024-09-01
2024-151-20,3618H2FC2, 5002187.00,2024-09-01
2024-151-20,3618H4CE7, 1702766.00,2024-09-01
2024-151-20,3618H9PG7, 3762790.00,2024-09-01
2024-151-20,3618HAHR9, 2864640.00,2024-09-01
2024-151-20,3618HALH6, 5047847.00,2024-09-01
2024-151-20,3618HAVN2, 2008615.00,2024-09-01
2024-151-20,3618HBT29, 2394742.00,2024-09-01
2024-151-20,3618HFEA8, 1923932.00,2024-09-01
2024-151-20,3618HMDM8, 1637790.00,2024-09-01
2024-151-20,3618HNFK8, 2725236.00,2024-09-01
2024-151-20,3618HNNC7, 1111412.00,2024-09-01
2024-151-20,3618HU3Y5, 1056180.00,2024-09-01
2024-151-20,3618J2K83, 815117.00,2024-09-01
2024-151-20,3618J5PZ1, 1015955.00,2024-09-01
2024-151-20,3618JBY39, 1521255.00,2024-09-01
2024-151-T,3618H6XE9, 51246.00,2024-09-01
2024-154-1,36180AAG8, 166666667.00,2024-09-01
2024-154-2,36241LUH7, 858058.00,2024-09-01
2024-154-2,3622ADFM5, 73169220.00,2024-09-01
2024-154-2,36177PNV3, 3818664.00,2024-09-01
2024-154-2,3618G5GQ4, 3280118.00,2024-09-01
2024-154-2,3618G5GR2, 2022672.00,2024-09-01
2024-154-2,3618G9B81, 20133170.00,2024-09-01
2024-154-2,3618GJR58, 2279409.00,2024-09-01
2024-154-2,3618GJR66, 2947324.00,2024-09-01
2024-154-2,3618GJR90, 3175471.00,2024-09-01
2024-154-2,3618GMY20, 3311272.00,2024-09-01
2024-154-2,3618GMY53, 6034179.00,2024-09-01
2024-154-2,3618GM5N6, 3249402.00,2024-09-01
2024-154-2,3618GRWS4, 1631180.00,2024-09-01
2024-154-2,3618GYAB0, 3943093.00,2024-09-01
2024-154-2,3618H55N2, 1477199.00,2024-09-01
2024-154-2,3618HFH80, 2098789.00,2024-09-01
2024-154-2,3618HKSN4, 8141924.00,2024-09-01
2024-154-2,3618HSBR6, 1016119.00,2024-09-01
2024-154-2,3618HUTY7, 1839954.00,2024-09-01
2024-154-2,3618HUTZ4, 1921283.00,2024-09-01
2024-154-2,3618HUT27, 2377191.00,2024-09-01
2024-154-2,3618HUT35, 1295545.00,2024-09-01
2024-154-2,3618HUT43, 1750832.00,2024-09-01
2024-154-2,3618J1EC3, 1763404.00,2024-09-01
2024-154-2,3618J1E66, 1397166.00,2024-09-01
2024-154-T,36180AAF0, 45000.00,2024-09-01
2024-155-1,3618GQT50, 1536533.00,2024-09-01
2024-155-1,3618GQT68, 1188126.00,2024-09-01
2024-155-1,3618GVA26, 1012098.00,2024-09-01
2024-155-1,3618H2GE7, 9765234.00,2024-09-01
2024-155-1,3618H9ZU5, 4725576.00,2024-09-01
2024-155-1,3618HHQS2, 1156661.00,2024-09-01
2024-155-1,3618HHQT0, 1202711.00,2024-09-01
2024-155-1,3618HHQU7, 1314231.00,2024-09-01
2024-155-1,3618HHQV5, 1712900.00,2024-09-01
2024-155-1,3618HKKZ5, 7022100.00,2024-09-01
2024-155-1,3618HKSP9, 6134915.00,2024-09-01
2024-155-1,3618HKS79, 5003843.00,2024-09-01
2024-155-1,3618HKUR2, 1567971.00,2024-09-01
2024-155-1,3618HN4L8, 1133272.00,2024-09-01
2024-155-1,3618HN4X2, 1877972.00,2024-09-01
2024-155-1,3618HN5A1, 1077826.00,2024-09-01
2024-155-1,3618HN5C7, 493873.00,2024-09-01
2024-155-1,3618HPV74, 1163588.00,2024-09-01
2024-155-1,3618HPWB4, 1087222.00,2024-09-01
2024-155-1,3618HST30, 1109726.00,2024-09-01
2024-155-1,3618HST55, 1159701.00,2024-09-01
2024-155-1,3618HSVT0, 9151915.00,2024-09-01
2024-155-1,3618HSV78, 10087340.00,2024-09-01
2024-155-1,3618HSX50, 6798729.00,2024-09-01
2024-155-1,3618HVHD4, 1050818.00,2024-09-01
2024-155-1,3618HXHN8, 4267341.00,2024-09-01
2024-155-1,3618J0UN3, 8643640.00,2024-09-01
2024-155-1,3618J0UP8, 6915206.00,2024-09-01
2024-155-1,3618J1U50, 1275263.00,2024-09-01
2024-155-1,3618J14E0, 1253017.00,2024-09-01
2024-155-1,3618J2DS7, 1328987.00,2024-09-01
2024-155-1,3618J2DT5, 1074683.00,2024-09-01
2024-155-1,3618J2PX3, 3784161.00,2024-09-01
2024-155-1,3618J2PY1, 8616755.00,2024-09-01
2024-155-1,3618J2PZ8, 10968691.00,2024-09-01
2024-155-1,3618J2P21, 29134256.00,2024-09-01
2024-155-1,3618J2WL1, 1503249.00,2024-09-01
2024-155-1,3618J3TL3, 1088181.00,2024-09-01
2024-155-1,3618J62A9, 2776048.00,2024-09-01
2024-155-1,3618J7BY5, 1726238.00,2024-09-01
2024-155-1,3618J9BX3, 1062511.00,2024-09-01
2024-155-1,3618JEMA0, 356106.00,2024-09-01
2024-155-2,3618BXTG6, 814424.00,2024-09-01
2024-155-2,3618FWYK9, 3497577.00,2024-09-01
2024-155-2,3618FWYW3, 3171674.00,2024-09-01
2024-155-2,3618FWYX1, 2542623.00,2024-09-01
2024-155-2,3618FW2J7, 3085678.00,2024-09-01
2024-155-2,3618FW2N8, 3093308.00,2024-09-01
2024-155-2,3618FW2P3, 3082647.00,2024-09-01
2024-155-2,3618FW2V0, 2160970.00,2024-09-01
2024-155-2,3618FW5Z8, 2331270.00,2024-09-01
2024-155-2,3618FW6A2, 1439092.00,2024-09-01
2024-155-2,3618FW6B0, 2531248.00,2024-09-01
2024-155-2,3618FW6R5, 3413679.00,2024-09-01
2024-155-2,3618FW7L7, 1244036.00,2024-09-01
2024-155-2,3618FW7M5, 1361585.00,2024-09-01
2024-155-2,3618FXAS6, 1350813.00,2024-09-01
2024-155-2,3618FXA23, 1533289.00,2024-09-01
2024-155-2,3618FXCK1, 1911486.00,2024-09-01
2024-155-2,3618FXCL9, 1260277.00,2024-09-01
2024-155-2,3618FXCM7, 3641932.00,2024-09-01
2024-155-2,3618G7H89, 1893352.00,2024-09-01
2024-155-2,3618GEGR3, 3945792.00,2024-09-01
2024-155-2,3618GEKH0, 5158763.00,2024-09-01
2024-155-2,3618GMXG0, 1749703.00,2024-09-01
2024-155-2,3618GREK1, 2747875.00,2024-09-01
2024-155-2,3618GRE88, 2507047.00,2024-09-01
2024-155-2,3618GRE96, 1179315.00,2024-09-01
2024-155-2,3618GSSF5, 1556029.00,2024-09-01
2024-155-2,3618GWLZ9, 1248973.00,2024-09-01
2024-155-2,3618GYBM5, 3342993.00,2024-09-01
2024-155-2,3618H3RJ2, 4725270.00,2024-09-01
2024-155-2,3618H3V40, 9784174.00,2024-09-01
2024-155-2,3618H3V57, 10052210.00,2024-09-01
2024-155-2,3618H4BL2, 1247115.00,2024-09-01
2024-155-2,3618H4BM0, 2372092.00,2024-09-01
2024-155-2,3618H4BN8, 2582583.00,2024-09-01
2024-155-2,3618JB3D1, 9962335.00,2024-09-01
2024-155-2,3618JB3G4, 7675726.00,2024-09-01
2024-155-2,3618JFNU2, 20041624.00,2024-09-01
2024-155-3,3618HSX50, 3365874.00,2024-09-01
2024-155-3,3618HVQH5, 10048391.00,2024-09-01
2024-155-3,3618HVQ44, 15149088.00,2024-09-01
2024-155-3,3618HXM28, 1381687.00,2024-09-01
2024-155-3,3618HXM51, 3306591.00,2024-09-01
2024-155-3,3618J7DG2, 1904446.00,2024-09-01
2024-155-3,3618J9DJ2, 1038001.00,2024-09-01
2024-155-3,3618J9DK9, 3783970.00,2024-09-01
2024-155-3,3618J9DL7, 10278011.00,2024-09-01
2024-155-3,3618J9EP7, 5302864.00,2024-09-01
2024-155-3,3618J9RH1, 1204283.00,2024-09-01
2024-155-3,3618JBJD4, 2610374.00,2024-09-01
2024-155-3,3618JBJE2, 2144643.00,2024-09-01
2024-155-3,3618JB6J5, 6910534.00,2024-09-01
2024-155-3,3618JCAT6, 7038164.00,2024-09-01
2024-155-3,3618JCCJ6, 10040265.00,2024-09-01
2024-155-3,3618JCDB2, 4918346.00,2024-09-01
2024-155-4,3618HHQW3, 2238061.00,2024-09-01
2024-155-4,3618HMM71, 2260815.00,2024-09-01
2024-155-4,3618HPV90, 3132912.00,2024-09-01
2024-155-4,3618HPWZ1, 1448387.00,2024-09-01
2024-155-4,3618HPW24, 1332197.00,2024-09-01
2024-155-4,3618HPW32, 2020860.00,2024-09-01
2024-155-4,3618HPW40, 3882024.00,2024-09-01
2024-155-4,3618HPW99, 1346657.00,2024-09-01
2024-155-4,3618HPXA5, 1544809.00,2024-09-01
2024-155-4,3618HPXH0, 3435714.00,2024-09-01
2024-155-4,3618HPXK3, 1470467.00,2024-09-01
2024-155-4,3618HUWY3, 1779209.00,2024-09-01
2024-155-4,3618HVQ51, 8800000.00,2024-09-01
2024-155-4,3618HYU92, 3447286.00,2024-09-01
2024-155-4,3618HYVA8, 3742333.00,2024-09-01
2024-155-4,3618J1RC9, 2468363.00,2024-09-01
2024-155-4,3618J7B25, 2335663.00,2024-09-01
2024-155-4,3618J7B33, 4676645.00,2024-09-01
2024-155-4,3618J7DK3, 1352581.00,2024-09-01
2024-155-4,3618J9CL8, 4362243.00,2024-09-01
2024-155-4,3618J9RG3, 2419043.00,2024-09-01
2024-155-4,3618JACL5, 3451321.00,2024-09-01
2024-155-4,3618JB6C0, 7083180.00,2024-09-01
2024-155-5,38383LNS5, 23983000.00,2024-09-01
2024-155-6,3622ACPC8, 29514881.00,2024-09-01
2024-155-6,3618FTXG6, 1007211.00,2024-09-01
2024-155-6,3618FXDB0, 1255288.00,2024-09-01
2024-155-6,3618G5GN1, 3447570.00,2024-09-01
2024-155-6,3618GFMG7, 3577495.00,2024-09-01
2024-155-6,3618GRJP5, 2748062.00,2024-09-01
2024-155-6,3618GRKZ1, 3114707.00,2024-09-01
2024-155-6,3618GTBG9, 77625.00,2024-09-01
2024-155-6,3618GVRM4, 6358168.00,2024-09-01
2024-155-6,3618GW6Y9, 10137056.00,2024-09-01
2024-155-6,3618GXJJ6, 10605856.00,2024-09-01
2024-155-6,3618GXMW3, 12148415.00,2024-09-01
2024-155-6,3618GXSS6, 3992387.00,2024-09-01
2024-155-6,3618GXX27, 3349263.00,2024-09-01
2024-155-6,3618GYVQ4, 1045177.00,2024-09-01
2024-155-6,3618H2MG5, 1301382.00,2024-09-01
2024-155-6,3618H7TT9, 10606015.00,2024-09-01
2024-155-6,3618HK3G6, 1551802.00,2024-09-01
2024-155-6,3618J2LB5, 3003398.00,2024-09-01
2024-155-6,3618J3SZ3, 1100000.00,2024-09-01
2024-155-6,3618J6MD1, 1300518.00,2024-09-01
2024-155-6,3618J6MU3, 1370537.00,2024-09-01
2024-155-6,3618J8VM7, 4741296.00,2024-09-01
2024-155-7,3618FXDA2, 3153674.00,2024-09-01
2024-155-7,3618G3D25, 1203752.00,2024-09-01
2024-155-7,3618GB3K8, 2602012.00,2024-09-01
2024-155-7,3618GEGP7, 2971557.00,2024-09-01
2024-155-7,3618GEMS4, 7017738.00,2024-09-01
2024-155-7,3618GLF56, 1411264.00,2024-09-01
2024-155-7,3618GLF98, 1036922.00,2024-09-01
2024-155-7,3618GMXF2, 1058994.00,2024-09-01
2024-155-7,3618GPTH6, 2589671.00,2024-09-01
2024-155-7,3618GRE96, 1727503.00,2024-09-01
2024-155-7,3618GRFA2, 2638266.00,2024-09-01
2024-155-7,3618GTC94, 4971295.00,2024-09-01
2024-155-7,3618GWMZ8, 1157387.00,2024-09-01
2024-155-7,3618GYM35, 6817926.00,2024-09-01
2024-155-7,3618GYPX6, 2071805.00,2024-09-01
2024-155-7,3618GYP24, 1042567.00,2024-09-01
2024-155-7,3618GYP57, 4206992.00,2024-09-01
2024-155-7,3618GYRR7, 1729831.00,2024-09-01
2024-155-7,3618H3DW8, 2599989.00,2024-09-01
2024-155-7,3618H3EF4, 2625203.00,2024-09-01
2024-155-7,3618H3L74, 3934765.00,2024-09-01
2024-155-7,3618H3ML2, 5026839.00,2024-09-01
2024-155-7,3618H3MM0, 4993295.00,2024-09-01
2024-155-7,3618H3MW8, 8789136.00,2024-09-01
2024-155-7,3618H3RG8, 6598889.00,2024-09-01
2024-155-7,3618H4BK4, 1115264.00,2024-09-01
2024-155-7,3618H5GR1, 2596525.00,2024-09-01
2024-155-7,3618H5HM1, 8043065.00,2024-09-01
2024-155-7,3618H5HN9, 6792044.00,2024-09-01
2024-155-7,3618H7TV4, 1181072.00,2024-09-01
2024-155-7,3618H7VH2, 1550885.00,2024-09-01
2024-155-7,3618H72A9, 1221377.00,2024-09-01
2024-155-7,3618H9ZS0, 8832397.00,2024-09-01
2024-155-7,3618HAHS7, 3384517.00,2024-09-01
2024-155-7,3618HAL86, 5040894.00,2024-09-01
2024-155-7,3618HAME2, 4968749.00,2024-09-01
2024-155-7,3618HAMG7, 12141991.00,2024-09-01
2024-155-7,3618HH3G3, 1053630.00,2024-09-01
2024-155-7,3618HNS65, 1431966.00,2024-09-01
2024-155-7,3618HPZ88, 1295171.00,2024-09-01
2024-155-7,3618HPZ96, 2884880.00,2024-09-01
2024-155-7,3618HP3B6, 2864522.00,2024-09-01
2024-155-7,3618HVDV8, 1107152.00,2024-09-01
2024-155-7,3618HVHS1, 1258725.00,2024-09-01
2024-155-7,3618HYHC0, 1300083.00,2024-09-01
2024-155-7,3618J2CS8, 2377374.00,2024-09-01
2024-155-7,3618J3DN6, 1235674.00,2024-09-01
2024-155-7,3618J3DP1, 1009798.00,2024-09-01
2024-155-7,3618J7BR0, 2062283.00,2024-09-01
2024-155-7,3618J7CR9, 1248780.00,2024-09-01
2024-155-7,3618J9RL2, 1575036.00,2024-09-01
2024-155-7,3618J9RM0, 1158797.00,2024-09-01
2024-155-7,3618J9RN8, 1754037.00,2024-09-01
2024-155-T,3618G4ZB9, 50198.00,2024-09-01
2024-157-1,36179YW67, 45492176.00,2024-09-01
2024-157-2A,3622AC4M9, 1407610.00,2024-09-01
2024-157-2A,3622ADFG8, 21433075.00,2024-09-01
2024-157-2A,3622ADFH6, 3403390.00,2024-09-01
2024-157-2A,3618B1SZ5, 65000.00,2024-09-01
2024-157-2A,3618G4JC5, 1288141.00,2024-09-01
2024-157-2A,3618GQH53, 930559.00,2024-09-01
2024-157-2A,3618GQH61, 950912.00,2024-09-01
2024-157-2A,3618H53N4, 1393722.00,2024-09-01
2024-157-2A,3618H72U5, 5819867.00,2024-09-01
2024-157-2A,3618HFY73, 1002012.00,2024-09-01
2024-157-2A,3618HHEQ9, 2424153.00,2024-09-01
2024-157-2A,3618HJRR9, 1095031.00,2024-09-01
2024-157-2A,3618HKLZ4, 4439653.00,2024-09-01
2024-157-2A,3618HLYK1, 1066401.00,2024-09-01
2024-157-2A,3618HPV82, 1786357.00,2024-09-01
2024-157-2A,3618HPWC2, 1181196.00,2024-09-01
2024-157-2A,3618HPWD0, 1320263.00,2024-09-01
2024-157-2A,3618HPWG3, 1622148.00,2024-09-01
2024-157-2A,3618HPZ21, 2355678.00,2024-09-01
2024-157-2A,3618HPZ39, 2967530.00,2024-09-01
2024-157-2A,3618HQ2J8, 1661219.00,2024-09-01
2024-157-2A,3618HQ2L3, 2068142.00,2024-09-01
2024-157-2A,3618HQ2M1, 1519952.00,2024-09-01
2024-157-2A,3618HSF92, 1013780.00,2024-09-01
2024-157-2A,3618HSXE1, 5368439.00,2024-09-01
2024-157-2A,3618HUWX5, 2913205.00,2024-09-01
2024-157-2A,3618HVSA8, 1934176.00,2024-09-01
2024-157-2A,3618HXMV4, 1307186.00,2024-09-01
2024-157-2A,3618HYYU1, 1268900.00,2024-09-01
2024-157-2A,3618J0LL7, 1013633.00,2024-09-01
2024-157-2A,3618J1WG4, 1017068.00,2024-09-01
2024-157-2A,3618J2E64, 1516410.00,2024-09-01
2024-157-2A,3618J2E72, 931124.00,2024-09-01
2024-157-2A,3618J3M63, 933757.00,2024-09-01
2024-157-2A,3618J4AU1, 7516523.00,2024-09-01
2024-157-2A,3618J6B76, 1129309.00,2024-09-01
2024-157-2A,3618J9A89, 565066.00,2024-09-01
2024-157-2A,3618J9BU9, 1467746.00,2024-09-01
2024-157-2A,3618J9BW5, 1302697.00,2024-09-01
2024-157-2A,3618J9DH6, 1784455.00,2024-09-01
2024-157-2A,3618JAHZ9, 928589.00,2024-09-01
2024-157-2A,3618JAJJ3, 1403502.00,2024-09-01
2024-157-2A,3618JC3R8, 1699621.00,2024-09-01
2024-157-2B,3622AC4M9, 192390.00,2024-09-01
2024-157-2B,3622ADFG8, 2937559.00,2024-09-01
2024-157-2B,3622ADFH6, 465170.00,2024-09-01
2024-157-2B,3618G4JC5, 176061.00,2024-09-01
2024-157-2B,3618GQH53, 127187.00,2024-09-01
2024-157-2B,3618GQH61, 129969.00,2024-09-01
2024-157-2B,3618GSLE5, 3459412.00,2024-09-01
2024-157-2B,3618H05K9, 1168928.00,2024-09-01
2024-157-2B,3618H53N4, 190492.00,2024-09-01
2024-157-2B,3618H72U5, 795450.00,2024-09-01
2024-157-2B,3618HFY73, 136953.00,2024-09-01
2024-157-2B,3618HGA28, 1163006.00,2024-09-01
2024-157-2B,3618HGA36, 998873.00,2024-09-01
2024-157-2B,3618HGA44, 2208294.00,2024-09-01
2024-157-2B,3618HGA51, 1694195.00,2024-09-01
2024-157-2B,3618HGA69, 627668.00,2024-09-01
2024-157-2B,3618HGA77, 534794.00,2024-09-01
2024-157-2B,3618HHEF3, 1163964.00,2024-09-01
2024-157-2B,3618HHEG1, 962317.00,2024-09-01
2024-157-2B,3618HHEH9, 1522289.00,2024-09-01
2024-157-2B,3618HHEQ9, 331330.00,2024-09-01
2024-157-2B,3618HJRR9, 149667.00,2024-09-01
2024-157-2B,3618HKLZ4, 606805.00,2024-09-01
2024-157-2B,3618HLYK1, 145754.00,2024-09-01
2024-157-2B,3618HPV82, 244157.00,2024-09-01
2024-157-2B,3618HPWC2, 161444.00,2024-09-01
2024-157-2B,3618HPWD0, 180452.00,2024-09-01
2024-157-2B,3618HPWG3, 221713.00,2024-09-01
2024-157-2B,3618HPZ21, 321970.00,2024-09-01
2024-157-2B,3618HPZ39, 405598.00,2024-09-01
2024-157-2B,3618HP2M3, 1464791.00,2024-09-01
2024-157-2B,3618HP2Q4, 1295727.00,2024-09-01
2024-157-2B,3618HP2R2, 1055388.00,2024-09-01
2024-157-2B,3618HP3D2, 565533.00,2024-09-01
2024-157-2B,3618HP3E0, 556029.00,2024-09-01
2024-157-2B,3618HP3F7, 720233.00,2024-09-01
2024-157-2B,3618HP3G5, 534337.00,2024-09-01
2024-157-2B,3618HP3H3, 664016.00,2024-09-01
2024-157-2B,3618HP3J9, 711512.00,2024-09-01
2024-157-2B,3618HP3K6, 713213.00,2024-09-01
2024-157-2B,3618HP3L4, 1563291.00,2024-09-01
2024-157-2B,3618HQ2J8, 227053.00,2024-09-01
2024-157-2B,3618HQ2L3, 282670.00,2024-09-01
2024-157-2B,3618HQ2M1, 207745.00,2024-09-01
2024-157-2B,3618HSF92, 138562.00,2024-09-01
2024-157-2B,3618HSXE1, 733750.00,2024-09-01
2024-157-2B,3618HTC36, 515408.00,2024-09-01
2024-157-2B,3618HUWX5, 398172.00,2024-09-01
2024-157-2B,3618HVQR3, 12811529.00,2024-09-01
2024-157-2B,3618HVRP6, 1665514.00,2024-09-01
2024-157-2B,3618HVRQ4, 1727945.00,2024-09-01
2024-157-2B,3618HVRR2, 2725189.00,2024-09-01
2024-157-2B,3618HVRS0, 3946798.00,2024-09-01
2024-157-2B,3618HVRT8, 3012641.00,2024-09-01
2024-157-2B,3618HVSA8, 264360.00,2024-09-01
2024-157-2B,3618HVSU4, 2494239.00,2024-09-01
2024-157-2B,3618HVSY6, 3191859.00,2024-09-01
2024-157-2B,3618HXMV4, 178664.00,2024-09-01
2024-157-2B,3618HYYU1, 173431.00,2024-09-01
2024-157-2B,3618J0JY2, 1130358.00,2024-09-01
2024-157-2B,3618J0LL7, 138542.00,2024-09-01
2024-157-2B,3618J1WG4, 139011.00,2024-09-01
2024-157-2B,3618J15G4, 1049082.00,2024-09-01
2024-157-2B,3618J15J8, 1291126.00,2024-09-01
2024-157-2B,3618J2E64, 207261.00,2024-09-01
2024-157-2B,3618J2E72, 127265.00,2024-09-01
2024-157-2B,3618J3M63, 127624.00,2024-09-01
2024-157-2B,3618J4AU1, 1027347.00,2024-09-01
2024-157-2B,3618J6B76, 154352.00,2024-09-01
2024-157-2B,3618J6CD2, 720237.00,2024-09-01
2024-157-2B,3618J6W32, 677431.00,2024-09-01
2024-157-2B,3618J6W40, 878380.00,2024-09-01
2024-157-2B,3618J6W57, 955692.00,2024-09-01
2024-157-2B,3618J9A89, 77232.00,2024-09-01
2024-157-2B,3618J9BU9, 200609.00,2024-09-01
2024-157-2B,3618J9BW5, 178051.00,2024-09-01
2024-157-2B,3618J9DH6, 243897.00,2024-09-01
2024-157-2B,3618J9Q33, 943142.00,2024-09-01
2024-157-2B,3618JAHZ9, 126918.00,2024-09-01
2024-157-2B,3618JAJJ3, 191829.00,2024-09-01
2024-157-2B,3618JB4L2, 1410043.00,2024-09-01
2024-157-2B,3618JB4N8, 549347.00,2024-09-01
2024-157-2B,3618JB4P3, 1355079.00,2024-09-01
2024-157-2B,3618JB4Q1, 1307007.00,2024-09-01
2024-157-2B,3618JC3R8, 232302.00,2024-09-01
2024-157-2B,3618JELV5, 1749092.00,2024-09-01
2024-157-2B,3618JELW3, 1188082.00,2024-09-01
2024-157-2B,3618JELX1, 2507312.00,2024-09-01
2024-157-2B,3618JEZL2, 553546.00,2024-09-01
2024-157-2B,3618JE2A2, 2623605.00,2024-09-01
2024-157-2B,3618JE2B0, 3010642.00,2024-09-01
2024-157-2B,3618JE2C8, 2501632.00,2024-09-01
2024-157-2B,3618JE2D6, 2492386.00,2024-09-01
2024-157-3,38383UC24, 12373521.00,2024-09-01
2024-157-3,38383LFD7, 26629877.00,2024-09-01
2024-157-3,38384AK28, 33582351.00,2024-09-01
2024-157-4,38384CRA9, 10931564.00,2024-09-01
2024-157-4,38383X5U4, 2546303.00,2024-09-01
2024-157-4,38384BYC9, 4166667.00,2024-09-01
2024-157-4,38384BYF2, 4500000.00,2024-09-01
2024-157-5,38384EBR5, 7142858.00,2024-09-01
2024-157-5,38384CRD3, 3846154.00,2024-09-01
2024-157-5,38384CRQ4, 5384615.00,2024-09-01
2024-157-5,38384E5S0, 3846154.00,2024-09-01
2024-157-5,38384DQ34, 3182747.00,2024-09-01
2024-157-5,38384AL50, 3846154.00,2024-09-01
2024-157-6,38384EHS7, 4642858.00,2024-09-01
2024-157-6,38384E5W1, 14285714.00,2024-09-01
2024-157-6,38384E6L4, 4285714.00,2024-09-01
2024-157-T,36180AAD5, 50000.00,2024-09-01
